perturbation,triage_2d,quality_label,pert_type,split
CMPK1,unmeasurable,unreliable,single,test
CMTR1,genuine_signal,genuine,single,test
CNIH4,unmeasurable,unreliable,single,test
CNN2,unmeasurable,unreliable,single,test
CNOT1,genuine_signal,genuine,single,test
CNOT10,unmeasurable,unreliable,single,test
CNOT11,unmeasurable,unreliable,single,train
CNOT2,genuine_signal,genuine,single,train
CNOT3,genuine_signal,genuine,single,train
COA5,unmeasurable,unreliable,single,train
COASY,unmeasurable,unreliable,single,test
COG1,falsely_solved,trivial,single,train
COG4,genuine_signal,genuine,single,train
COG6,unmeasurable,unreliable,single,train
COMTD1,genuine_signal,genuine,single,train
COPG1,unmeasurable,unreliable,single,test
COPS4,falsely_solved,trivial,single,train
COPS6,falsely_solved,trivial,single,test
COPS8,falsely_solved,trivial,single,train
COPZ1,unmeasurable,unreliable,single,train
COQ2,unmeasurable,unreliable,single,train
COQ5,unmeasurable,unreliable,single,train
COTL1,genuine_signal,genuine,single,train
COX10,unmeasurable,unreliable,single,train
COX11,falsely_solved,trivial,single,train
COX17,unmeasurable,unreliable,single,train
COX5A,unmeasurable,unreliable,single,train
COX5B,unmeasurable,unreliable,single,train
COX6C,unmeasurable,unreliable,single,test
COX7B,unmeasurable,unreliable,single,train
COX7C,unmeasurable,unreliable,single,train
CPNE1,genuine_signal,genuine,single,train
CPNE7,genuine_signal,genuine,single,train
CPSF1,falsely_solved,trivial,single,train
CPSF3,falsely_solved,trivial,single,test
CRCP,unmeasurable,unreliable,single,train
CRLS1,unmeasurable,unreliable,single,train
CS,unmeasurable,unreliable,single,train
CSDE1,unmeasurable,unreliable,single,train
CSE1L,falsely_solved,trivial,single,test
CSNK2B,genuine_signal,genuine,single,train
CSTF1,falsely_solved,trivial,single,test
CSTF3,genuine_signal,genuine,single,test
CTBP2,unmeasurable,unreliable,single,train
CTNNBL1,genuine_signal,genuine,single,train
CTU2,genuine_signal,genuine,single,test
CUL1,genuine_signal,genuine,single,train
CUL3,genuine_signal,genuine,single,train
CWC15,falsely_solved,trivial,single,train
CWF19L2,falsely_solved,trivial,single,train
CXXC1,genuine_signal,genuine,single,train
CYC1,unmeasurable,unreliable,single,train
CYCS,unmeasurable,unreliable,single,train
DAP3,unmeasurable,unreliable,single,train
DAXX,genuine_signal,genuine,single,train
DBF4,unmeasurable,unreliable,single,train
DBR1,genuine_signal,genuine,single,train
DCAF6,unmeasurable,unreliable,single,train
DCTN1,unmeasurable,unreliable,single,train
DCTN2,falsely_solved,trivial,single,train
DCTN3,falsely_solved,trivial,single,train
DCTN4,falsely_solved,trivial,single,train
DCTN6,falsely_solved,trivial,single,train
DCUN1D5,falsely_solved,trivial,single,test
DDB1,falsely_solved,trivial,single,test
DDOST,genuine_signal,genuine,single,test
DDX1,genuine_signal,genuine,single,train
DDX11,unmeasurable,unreliable,single,train
DDX17,genuine_signal,genuine,single,train
DDX19A,unmeasurable,unreliable,single,train
DDX19B,unmeasurable,unreliable,single,test
DDX23,falsely_solved,trivial,single,train
DDX42,unmeasurable,unreliable,single,train
DDX46,falsely_solved,trivial,single,train
DDX5,genuine_signal,genuine,single,test
DDX51,falsely_solved,trivial,single,train
DDX54,unmeasurable,unreliable,single,test
DDX55,falsely_solved,trivial,single,train
DENR,unmeasurable,unreliable,single,train
DERL2,genuine_signal,genuine,single,train
DHDDS,falsely_solved,trivial,single,train
DHFR,unmeasurable,unreliable,single,train
DHODH,unmeasurable,unreliable,single,train
DHPS,unmeasurable,unreliable,single,train
DHX15,falsely_solved,trivial,single,train
DHX16,falsely_solved,trivial,single,test
DHX30,unmeasurable,unreliable,single,train
DHX36,genuine_signal,genuine,single,train
DHX8,genuine_signal,genuine,single,train
DHX9,unmeasurable,unreliable,single,test
DICER1,genuine_signal,genuine,single,train
DLD,falsely_solved,trivial,single,train
DNAJA1,unmeasurable,unreliable,single,train
DNAJA3,unmeasurable,unreliable,single,test
DNAJC11,unmeasurable,unreliable,single,train
DNAJC17,genuine_signal,genuine,single,train
DNAJC19,unmeasurable,unreliable,single,train
DNAJC8,unmeasurable,unreliable,single,test
DNM1,unmeasurable,unreliable,single,train
DNM1L,unmeasurable,unreliable,single,train
DNM2,genuine_signal,genuine,single,train
DNMT1,genuine_signal,genuine,single,test
DOHH,unmeasurable,unreliable,single,train
DOLK,genuine_signal,genuine,single,train
DPAGT1,genuine_signal,genuine,single,test
DPH2,genuine_signal,genuine,single,train
DPH3,unmeasurable,unreliable,single,train
DPH6,unmeasurable,unreliable,single,train
DPM2,unmeasurable,unreliable,single,train
DPY19L4,unmeasurable,unreliable,single,train
DRAP1,unmeasurable,unreliable,single,test
DRG1,unmeasurable,unreliable,single,test
DSTYK,genuine_signal,genuine,single,test
DTYMK,unmeasurable,unreliable,single,test
DUT,falsely_solved,trivial,single,test
DYNC1I2,falsely_solved,trivial,single,train
DYNLL1,unmeasurable,unreliable,single,train
DYNLL2,unmeasurable,unreliable,single,test
DYNLRB1,falsely_solved,trivial,single,train
E2F6,unmeasurable,unreliable,single,train
E4F1,genuine_signal,genuine,single,train
ECD,falsely_solved,trivial,single,train
EDC4,genuine_signal,genuine,single,train
EEF1A1,unmeasurable,unreliable,single,train
EEF1B2,unmeasurable,unreliable,single,train
EEF1G,genuine_signal,genuine,single,train
EEF2,genuine_signal,genuine,single,test
EFR3A,unmeasurable,unreliable,single,test
EFTUD2,falsely_solved,trivial,single,test
EGLN2,unmeasurable,unreliable,single,test
EHMT2,genuine_signal,genuine,single,train
EIF1,genuine_signal,genuine,single,test
EIF1AX,falsely_solved,trivial,single,test
EIF2B1,falsely_solved,trivial,single,train
EIF2B2,falsely_solved,trivial,single,test
EIF2B3,falsely_solved,trivial,single,train
EIF2B4,falsely_solved,trivial,single,train
EIF2B5,falsely_solved,trivial,single,train
EIF2S1,falsely_solved,trivial,single,train
EIF2S3,falsely_solved,trivial,single,train
EIF3A,falsely_solved,trivial,single,train
EIF3B,falsely_solved,trivial,single,train
EIF3D,falsely_solved,trivial,single,train
EIF3E,falsely_solved,trivial,single,train
EIF3I,falsely_solved,trivial,single,train
EIF3J,unmeasurable,unreliable,single,test
EIF3L,unmeasurable,unreliable,single,train
EIF3M,genuine_signal,genuine,single,train
EIF4A1,falsely_solved,trivial,single,train
EIF4B,genuine_signal,genuine,single,test
EIF4E,genuine_signal,genuine,single,train
EIF4G1,falsely_solved,trivial,single,train
EIF4G2,genuine_signal,genuine,single,test
EIF4H,unmeasurable,unreliable,single,train
EIF5A,falsely_solved,trivial,single,train
EIF6,falsely_solved,trivial,single,train
ELAC2,genuine_signal,genuine,single,train
ELL,falsely_solved,trivial,single,train
ELOF1,genuine_signal,genuine,single,train
ELOVL1,unmeasurable,unreliable,single,train
ELP2,genuine_signal,genuine,single,train
ELP3,falsely_solved,trivial,single,train
ELP5,genuine_signal,genuine,single,train
ELP6,falsely_solved,trivial,single,train
EMC3,unmeasurable,unreliable,single,train
EMC4,unmeasurable,unreliable,single,test
EMC7,unmeasurable,unreliable,single,test
ENO1,unmeasurable,unreliable,single,train
ENY2,genuine_signal,genuine,single,train
EP400,genuine_signal,genuine,single,train
EPB41L2,genuine_signal,genuine,single,test
ERAL1,unmeasurable,unreliable,single,train
ERCC2,falsely_solved,trivial,single,train
ESF1,unmeasurable,unreliable,single,train
ESYT1,genuine_signal,genuine,single,test
ESYT2,falsely_solved,trivial,single,train
ETF1,genuine_signal,genuine,single,train
EWSR1,unmeasurable,unreliable,single,test
EXOC2,falsely_solved,trivial,single,train
EXOC3,unmeasurable,unreliable,single,train
EXOC5,falsely_solved,trivial,single,test
EXOSC3,falsely_solved,trivial,single,train
EXOSC4,falsely_solved,trivial,single,train
EXOSC5,falsely_solved,trivial,single,train
FAF2,unmeasurable,unreliable,single,train
FAM136A,unmeasurable,unreliable,single,train
FAM50A,genuine_signal,genuine,single,train
FARSA,falsely_solved,trivial,single,test
FASN,genuine_signal,genuine,single,train
FASTKD5,unmeasurable,unreliable,single,train
FAU,falsely_solved,trivial,single,train
FBLIM1,unmeasurable,unreliable,single,train
FBRSL1,falsely_solved,trivial,single,train
FBXO42,genuine_signal,genuine,single,test
FBXW7,unmeasurable,unreliable,single,train
FDPS,unmeasurable,unreliable,single,train
FDXR,unmeasurable,unreliable,single,train
FEN1,genuine_signal,genuine,single,train
FNBP4,falsely_solved,trivial,single,train
FYN,falsely_solved,trivial,single,train
GABPA,falsely_solved,trivial,single,train
GAK,unmeasurable,unreliable,single,train
GAPDH,unmeasurable,unreliable,single,test
GBF1,genuine_signal,genuine,single,train
GCLC,unmeasurable,unreliable,single,train
GEMIN4,genuine_signal,genuine,single,train
GEMIN5,falsely_solved,trivial,single,train
GFER,falsely_solved,trivial,single,train
GFM1,genuine_signal,genuine,single,train
GFOD2,falsely_solved,trivial,single,train
GGPS1,falsely_solved,trivial,single,train
GINS2,falsely_solved,trivial,single,train
GINS4,falsely_solved,trivial,single,test
GIT2,unmeasurable,unreliable,single,train
GLE1,falsely_solved,trivial,single,train
GLI4,unmeasurable,unreliable,single,train
GLRX3,unmeasurable,unreliable,single,train
GLRX5,unmeasurable,unreliable,single,test
GMPPB,unmeasurable,unreliable,single,test
GNL2,falsely_solved,trivial,single,test
GNPNAT1,unmeasurable,unreliable,single,train
GOLT1B,genuine_signal,genuine,single,train
GON4L,unmeasurable,unreliable,single,train
GPS1,falsely_solved,trivial,single,train
GPS2,unmeasurable,unreliable,single,train
GRB2,unmeasurable,unreliable,single,train
GRPEL1,falsely_solved,trivial,single,train
GRSF1,unmeasurable,unreliable,single,train
GRWD1,falsely_solved,trivial,single,train
GSK3B,genuine_signal,genuine,single,train
GSPT1,falsely_solved,trivial,single,train
GTF2A2,unmeasurable,unreliable,single,test
GTF2E2,falsely_solved,trivial,single,train
GTF2F2,falsely_solved,trivial,single,train
GTF2H3,falsely_solved,trivial,single,train
GTF2H4,falsely_solved,trivial,single,train
GTF3C1,falsely_solved,trivial,single,train
GTF3C2,genuine_signal,genuine,single,train
GTF3C3,genuine_signal,genuine,single,train
GTF3C4,falsely_solved,trivial,single,train
GTF3C5,unmeasurable,unreliable,single,test
GTF3C6,unmeasurable,unreliable,single,train
GTPBP4,falsely_solved,trivial,single,train
GUCD1,falsely_solved,trivial,single,train
GUK1,unmeasurable,unreliable,single,train
GYG1,genuine_signal,genuine,single,test
HAUS4,falsely_solved,trivial,single,train
HAUS6,falsely_solved,trivial,single,train
HAUS8,falsely_solved,trivial,single,train
HDAC3,genuine_signal,genuine,single,train
HDAC7,falsely_solved,trivial,single,train
HECTD1,unmeasurable,unreliable,single,train
HERC1,falsely_solved,trivial,single,train
HEXIM1,unmeasurable,unreliable,single,test
HIPK1,falsely_solved,trivial,single,train
HIRA,falsely_solved,trivial,single,train
HJURP,genuine_signal,genuine,single,train
HLA-C,unmeasurable,unreliable,single,train
HMGA1,genuine_signal,genuine,single,test
HMGB1,unmeasurable,unreliable,single,train
HMGB3,genuine_signal,genuine,single,train
HMGCS1,genuine_signal,genuine,single,train
HNRNPA1,genuine_signal,genuine,single,train
HNRNPC,falsely_solved,trivial,single,train
HNRNPH1,genuine_signal,genuine,single,test
HNRNPK,falsely_solved,trivial,single,test
HNRNPL,falsely_solved,trivial,single,train
HNRNPM,unmeasurable,unreliable,single,train
HNRNPR,genuine_signal,genuine,single,train
HNRNPU,genuine_signal,genuine,single,train
HSCB,falsely_solved,trivial,single,train
HSD17B10,unmeasurable,unreliable,single,test
HSD17B12,unmeasurable,unreliable,single,train
HSP90B1,genuine_signal,genuine,single,test
HSPA14,genuine_signal,genuine,single,test
HSPA5,genuine_signal,genuine,single,train
HSPA8,unmeasurable,unreliable,single,test
HSPA9,falsely_solved,trivial,single,train
HSPE1,falsely_solved,trivial,single,test
HTATSF1,unmeasurable,unreliable,single,train
HUS1,unmeasurable,unreliable,single,train
HUWE1,genuine_signal,genuine,single,train
HYOU1,genuine_signal,genuine,single,train
IARS2,falsely_solved,trivial,single,train
ICE1,falsely_solved,trivial,single,test
IFITM3,unmeasurable,unreliable,single,train
IGBP1,falsely_solved,trivial,single,test
IK,falsely_solved,trivial,single,train
ILF2,falsely_solved,trivial,single,train
IMPDH2,unmeasurable,unreliable,single,train
INF2,unmeasurable,unreliable,single,train
ING3,unmeasurable,unreliable,single,test
INO80B,genuine_signal,genuine,single,test
INO80C,unmeasurable,unreliable,single,train
INO80D,unmeasurable,unreliable,single,train
INO80E,unmeasurable,unreliable,single,train
INPPL1,unmeasurable,unreliable,single,train
INTS1,genuine_signal,genuine,single,test
INTS10,unmeasurable,unreliable,single,train
INTS12,unmeasurable,unreliable,single,train
INTS2,falsely_solved,trivial,single,train
INTS3,falsely_solved,trivial,single,train
INTS4,falsely_solved,trivial,single,train
INTS5,falsely_solved,trivial,single,train
INTS8,falsely_solved,trivial,single,train
IPO11,falsely_solved,trivial,single,test
IPO13,falsely_solved,trivial,single,train
IPO9,genuine_signal,genuine,single,train
IRF2BP2,unmeasurable,unreliable,single,test
ISCA2,unmeasurable,unreliable,single,test
IST1,unmeasurable,unreliable,single,test
IWS1,genuine_signal,genuine,single,train
JAZF1,falsely_solved,trivial,single,train
JMJD6,unmeasurable,unreliable,single,train
KANSL3,genuine_signal,genuine,single,test
KAT7,unmeasurable,unreliable,single,train
KAT8,genuine_signal,genuine,single,train
KATNB1,unmeasurable,unreliable,single,test
KCTD10,genuine_signal,genuine,single,train
KDM1A,genuine_signal,genuine,single,train
KDM2A,unmeasurable,unreliable,single,train
KDM5C,unmeasurable,unreliable,single,train
KDM6A,unmeasurable,unreliable,single,test
KEAP1,genuine_signal,genuine,single,test
KIAA0586,falsely_solved,trivial,single,train
KIAA1143,unmeasurable,unreliable,single,test
KIF14,unmeasurable,unreliable,single,train
KIF4A,unmeasurable,unreliable,single,train
KLC2,unmeasurable,unreliable,single,test
KPNB1,falsely_solved,trivial,single,test
KRT10,unmeasurable,unreliable,single,train
KRT8,unmeasurable,unreliable,single,train
KTI12,genuine_signal,genuine,single,train
KXD1,unmeasurable,unreliable,single,test
LAMTOR1,genuine_signal,genuine,single,train
LAMTOR4,unmeasurable,unreliable,single,train
LARS2,unmeasurable,unreliable,single,train
LDB1,unmeasurable,unreliable,single,train
LETM1,falsely_solved,trivial,single,test
LIMS1,unmeasurable,unreliable,single,train
LIN54,falsely_solved,trivial,single,train
LONP1,genuine_signal,genuine,single,train
LRP5,genuine_signal,genuine,single,test
LRPPRC,unmeasurable,unreliable,single,train
LRR1,falsely_solved,trivial,single,train
LSG1,falsely_solved,trivial,single,train
LSM10,genuine_signal,genuine,single,train
LSM12,unmeasurable,unreliable,single,train
LSM3,falsely_solved,trivial,single,train
LSM4,falsely_solved,trivial,single,train
LSM5,falsely_solved,trivial,single,train
LSM7,falsely_solved,trivial,single,train
LTBP3,unmeasurable,unreliable,single,train
LTBP4,genuine_signal,genuine,single,train
MAD2L1,falsely_solved,trivial,single,test
MAD2L2,unmeasurable,unreliable,single,train
MAGOH,unmeasurable,unreliable,single,test
MALSU1,unmeasurable,unreliable,single,train
MANF,unmeasurable,unreliable,single,train
MAT2A,unmeasurable,unreliable,single,test
MAX,genuine_signal,genuine,single,train
MBD3,unmeasurable,unreliable,single,train
MBNL1,falsely_solved,trivial,single,train
MBTPS1,unmeasurable,unreliable,single,train
MBTPS2,unmeasurable,unreliable,single,train
MCL1,unmeasurable,unreliable,single,train
MCM10,falsely_solved,trivial,single,test
MCM3,falsely_solved,trivial,single,test
MCM3AP,falsely_solved,trivial,single,train
MCM5,falsely_solved,trivial,single,train
MCM6,falsely_solved,trivial,single,train
MCMBP,falsely_solved,trivial,single,train
MED1,genuine_signal,genuine,single,test
MED14,falsely_solved,trivial,single,train
MED19,genuine_signal,genuine,single,train
MED4,genuine_signal,genuine,single,test
MEN1,unmeasurable,unreliable,single,test
MEPCE,unmeasurable,unreliable,single,train
METAP1,unmeasurable,unreliable,single,train
METTL1,unmeasurable,unreliable,single,test
METTL14,genuine_signal,genuine,single,train
METTL17,unmeasurable,unreliable,single,train
METTL21A,genuine_signal,genuine,single,train
METTL23,unmeasurable,unreliable,single,test
METTL3,genuine_signal,genuine,single,test
MFAP1,falsely_solved,trivial,single,train
MFN2,unmeasurable,unreliable,single,train
MIER1,unmeasurable,unreliable,single,test
MIOS,unmeasurable,unreliable,single,test
MIPEP,unmeasurable,unreliable,single,train
MIS18A,unmeasurable,unreliable,single,train
MKRN1,unmeasurable,unreliable,single,train
MLLT6,falsely_solved,trivial,single,train
MLST8,unmeasurable,unreliable,single,train
MMGT1,unmeasurable,unreliable,single,train
MMS19,falsely_solved,trivial,single,test
MNAT1,falsely_solved,trivial,single,test
MOB4,falsely_solved,trivial,single,test
MOK,unmeasurable,unreliable,single,train
MON1A,genuine_signal,genuine,single,train
MPHOSPH6,falsely_solved,trivial,single,train
MRPL1,unmeasurable,unreliable,single,train
MRPL10,unmeasurable,unreliable,single,train
MRPL11,unmeasurable,unreliable,single,train
MRPL14,unmeasurable,unreliable,single,test
MRPL15,unmeasurable,unreliable,single,train
MRPL16,unmeasurable,unreliable,single,test
MRPL17,unmeasurable,unreliable,single,train
MRPL18,unmeasurable,unreliable,single,train
MRPL19,unmeasurable,unreliable,single,test
MRPL2,unmeasurable,unreliable,single,train
MRPL20,unmeasurable,unreliable,single,train
MRPL22,unmeasurable,unreliable,single,test
MRPL23,unmeasurable,unreliable,single,test
MRPL24,unmeasurable,unreliable,single,train
MRPL27,unmeasurable,unreliable,single,test
MRPL28,unmeasurable,unreliable,single,train
MRPL3,unmeasurable,unreliable,single,train
MRPL32,unmeasurable,unreliable,single,test
MRPL33,unmeasurable,unreliable,single,test
MRPL34,falsely_solved,trivial,single,train
MRPL35,unmeasurable,unreliable,single,train
MRPL36,genuine_signal,genuine,single,train
MRPL37,unmeasurable,unreliable,single,train
MRPL38,genuine_signal,genuine,single,test
MRPL39,unmeasurable,unreliable,single,test
MRPL4,unmeasurable,unreliable,single,test
MRPL41,unmeasurable,unreliable,single,train
MRPL42,unmeasurable,unreliable,single,train
MRPL43,unmeasurable,unreliable,single,test
MRPL44,unmeasurable,unreliable,single,test
MRPL46,unmeasurable,unreliable,single,train
MRPL50,unmeasurable,unreliable,single,train
MRPL51,unmeasurable,unreliable,single,train
MRPL54,unmeasurable,unreliable,single,train
MRPL55,unmeasurable,unreliable,single,train
MRPL9,unmeasurable,unreliable,single,train
MRPS10,unmeasurable,unreliable,single,train
MRPS11,unmeasurable,unreliable,single,train
MRPS16,unmeasurable,unreliable,single,train
MRPS17,unmeasurable,unreliable,single,train
MRPS18A,unmeasurable,unreliable,single,train
MRPS18C,unmeasurable,unreliable,single,train
MRPS2,unmeasurable,unreliable,single,test
MRPS21,unmeasurable,unreliable,single,train
MRPS22,unmeasurable,unreliable,single,train
MRPS23,unmeasurable,unreliable,single,train
MRPS24,unmeasurable,unreliable,single,test
MRPS25,unmeasurable,unreliable,single,test
MRPS26,unmeasurable,unreliable,single,train
MRPS27,unmeasurable,unreliable,single,train
MRPS28,unmeasurable,unreliable,single,test
MRPS30,unmeasurable,unreliable,single,train
MRPS31,unmeasurable,unreliable,single,train
MRPS33,unmeasurable,unreliable,single,train
MRPS34,genuine_signal,genuine,single,test
MRPS35,unmeasurable,unreliable,single,train
MRPS5,unmeasurable,unreliable,single,train
MRPS6,unmeasurable,unreliable,single,train
MRPS7,unmeasurable,unreliable,single,train
MRPS9,unmeasurable,unreliable,single,train
MSL1,unmeasurable,unreliable,single,train
MSRB1,unmeasurable,unreliable,single,train
MSTO1,unmeasurable,unreliable,single,train
MT2A,unmeasurable,unreliable,single,train
MTG2,unmeasurable,unreliable,single,train
MTHFD1,unmeasurable,unreliable,single,train
MTOR,falsely_solved,trivial,single,train
MTPAP,unmeasurable,unreliable,single,train
MVD,falsely_solved,trivial,single,train
MYBL2,genuine_signal,genuine,single,train
MYC,genuine_signal,genuine,single,train
MYSM1,unmeasurable,unreliable,single,train
N6AMT1,unmeasurable,unreliable,single,train
NAA10,falsely_solved,trivial,single,train
NAA15,genuine_signal,genuine,single,train
NAA20,unmeasurable,unreliable,single,train
NAA25,genuine_signal,genuine,single,test
NAA30,unmeasurable,unreliable,single,train
NAA35,genuine_signal,genuine,single,train
NAA38,falsely_solved,trivial,single,train
NAA50,falsely_solved,trivial,single,train
NAE1,genuine_signal,genuine,single,train
NAF1,falsely_solved,trivial,single,train
NAGLU,unmeasurable,unreliable,single,train
NAPG,genuine_signal,genuine,single,train
NARS2,unmeasurable,unreliable,single,train
NASP,unmeasurable,unreliable,single,train
