perturbation,triage_2d,quality_label,pert_type,split
CDC27,unmeasurable,unreliable,single,test
CDC37,unmeasurable,unreliable,single,train
CDC40,unmeasurable,unreliable,single,train
CDC42,unmeasurable,unreliable,single,train
CDC45,unmeasurable,unreliable,single,train
CDC5L,genuine_signal,genuine,single,train
CDC6,genuine_signal,genuine,single,train
CDC7,unmeasurable,unreliable,single,train
CDC73,genuine_signal,genuine,single,train
CDCA5,unmeasurable,unreliable,single,train
CDCA8,unmeasurable,unreliable,single,train
CDIPT,unmeasurable,unreliable,single,train
CDK1,genuine_signal,genuine,single,train
CDK11A,unmeasurable,unreliable,single,train
CDK2,unmeasurable,unreliable,single,test
CDK9,unmeasurable,unreliable,single,train
CEBPZ,genuine_signal,genuine,single,train
CENPA,unmeasurable,unreliable,single,test
CENPC,unmeasurable,unreliable,single,train
CENPE,unmeasurable,unreliable,single,train
CENPH,unmeasurable,unreliable,single,train
CENPJ,genuine_signal,genuine,single,train
CENPK,unmeasurable,unreliable,single,test
CENPN,unmeasurable,unreliable,single,train
CENPT,unmeasurable,unreliable,single,train
CENPW,unmeasurable,unreliable,single,test
CEP152,unmeasurable,unreliable,single,train
CEP192,unmeasurable,unreliable,single,train
CEP68,unmeasurable,unreliable,single,train
CEP85,unmeasurable,unreliable,single,test
CEP97,unmeasurable,unreliable,single,test
CFDP1,unmeasurable,unreliable,single,train
CHAF1B,genuine_signal,genuine,single,train
CHCHD1,unmeasurable,unreliable,single,test
CHCHD2,unmeasurable,unreliable,single,train
CHCHD4,unmeasurable,unreliable,single,train
CHEK1,genuine_signal,genuine,single,train
CHERP,unmeasurable,unreliable,single,train
CHMP1A,unmeasurable,unreliable,single,test
CHMP2A,unmeasurable,unreliable,single,test
CHMP3,genuine_signal,genuine,single,train
CHMP4B,unmeasurable,unreliable,single,train
CHMP5,unmeasurable,unreliable,single,train
CHMP6,genuine_signal,genuine,single,train
CHMP7,unmeasurable,unreliable,single,train
CHORDC1,unmeasurable,unreliable,single,train
CHTF18,unmeasurable,unreliable,single,train
CHTOP,unmeasurable,unreliable,single,train
CIAO1,unmeasurable,unreliable,single,train
CIAPIN1,genuine_signal,genuine,single,train
CINP,unmeasurable,unreliable,single,train
CKAP5,unmeasurable,unreliable,single,train
CLASRP,unmeasurable,unreliable,single,train
CLK2,unmeasurable,unreliable,single,test
CLNS1A,unmeasurable,unreliable,single,train
CLP1,unmeasurable,unreliable,single,train
CLSPN,unmeasurable,unreliable,single,train
CLTC,unmeasurable,unreliable,single,test
CMPK1,unmeasurable,unreliable,single,train
CMTR1,genuine_signal,genuine,single,train
CNIH4,unmeasurable,unreliable,single,train
CNN2,unmeasurable,unreliable,single,train
CNOT1,genuine_signal,genuine,single,train
CNOT2,unmeasurable,unreliable,single,train
CNOT3,genuine_signal,genuine,single,test
COA5,unmeasurable,unreliable,single,train
COASY,unmeasurable,unreliable,single,test
COG2,unmeasurable,unreliable,single,train
COG3,unmeasurable,unreliable,single,train
COG4,unmeasurable,unreliable,single,train
COG6,unmeasurable,unreliable,single,train
COPA,genuine_signal,genuine,single,train
COPB1,genuine_signal,genuine,single,train
COPB2,genuine_signal,genuine,single,train
COPE,unmeasurable,unreliable,single,train
COPG1,unmeasurable,unreliable,single,train
COPS3,unmeasurable,unreliable,single,train
COPS4,genuine_signal,genuine,single,train
COPS5,unmeasurable,unreliable,single,train
COPS6,genuine_signal,genuine,single,train
COPS8,unmeasurable,unreliable,single,train
COPZ1,genuine_signal,genuine,single,train
COQ2,unmeasurable,unreliable,single,train
COQ4,unmeasurable,unreliable,single,train
COQ5,unmeasurable,unreliable,single,test
COX10,unmeasurable,unreliable,single,test
COX11,unmeasurable,unreliable,single,train
COX15,unmeasurable,unreliable,single,test
COX17,unmeasurable,unreliable,single,train
COX5A,unmeasurable,unreliable,single,test
COX5B,unmeasurable,unreliable,single,train
COX6C,unmeasurable,unreliable,single,train
COX7B,unmeasurable,unreliable,single,test
COX7C,unmeasurable,unreliable,single,train
CPNE7,unmeasurable,unreliable,single,train
CPOX,unmeasurable,unreliable,single,test
CPSF1,unmeasurable,unreliable,single,train
CPSF3,genuine_signal,genuine,single,test
CPSF4,genuine_signal,genuine,single,test
CPSF6,genuine_signal,genuine,single,test
CRCP,unmeasurable,unreliable,single,train
CRKL,unmeasurable,unreliable,single,train
CRLS1,unmeasurable,unreliable,single,test
CRNKL1,genuine_signal,genuine,single,train
CS,unmeasurable,unreliable,single,train
CSE1L,genuine_signal,genuine,single,train
CSNK1A1,unmeasurable,unreliable,single,test
CSNK2B,unmeasurable,unreliable,single,train
CSTF1,genuine_signal,genuine,single,train
CSTF3,unmeasurable,unreliable,single,train
CTCF,unmeasurable,unreliable,single,train
CTNNBL1,unmeasurable,unreliable,single,train
CTR9,genuine_signal,genuine,single,test
CTU2,unmeasurable,unreliable,single,test
CUL1,unmeasurable,unreliable,single,test
CUL2,unmeasurable,unreliable,single,train
CUL3,unmeasurable,unreliable,single,train
CWC15,genuine_signal,genuine,single,train
CWC25,unmeasurable,unreliable,single,test
CWF19L2,genuine_signal,genuine,single,train
CXXC1,genuine_signal,genuine,single,train
CYC1,unmeasurable,unreliable,single,train
CYCS,unmeasurable,unreliable,single,train
CYFIP1,unmeasurable,unreliable,single,train
DAD1,unmeasurable,unreliable,single,train
DAP3,unmeasurable,unreliable,single,train
DBF4,unmeasurable,unreliable,single,train
DBR1,genuine_signal,genuine,single,train
DCAF6,unmeasurable,unreliable,single,train
DCLRE1B,unmeasurable,unreliable,single,train
DCTN1,unmeasurable,unreliable,single,test
DCTN2,unmeasurable,unreliable,single,train
DCTN3,unmeasurable,unreliable,single,test
DCTN4,unmeasurable,unreliable,single,train
DCTN5,unmeasurable,unreliable,single,test
DCTN6,unmeasurable,unreliable,single,train
DCUN1D5,genuine_signal,genuine,single,train
DDB1,unmeasurable,unreliable,single,train
DDOST,unmeasurable,unreliable,single,train
DDX1,unmeasurable,unreliable,single,train
DDX10,genuine_signal,genuine,single,train
DDX11,unmeasurable,unreliable,single,train
DDX18,genuine_signal,genuine,single,train
DDX19A,unmeasurable,unreliable,single,train
DDX19B,unmeasurable,unreliable,single,test
DDX20,unmeasurable,unreliable,single,train
DDX21,unmeasurable,unreliable,single,train
DDX23,genuine_signal,genuine,single,train
DDX24,genuine_signal,genuine,single,train
DDX41,genuine_signal,genuine,single,train
DDX46,genuine_signal,genuine,single,test
DDX5,unmeasurable,unreliable,single,train
DDX51,unmeasurable,unreliable,single,train
DDX52,genuine_signal,genuine,single,test
DDX54,unmeasurable,unreliable,single,train
DDX55,unmeasurable,unreliable,single,train
DDX56,genuine_signal,genuine,single,train
DDX59,unmeasurable,unreliable,single,train
DDX6,genuine_signal,genuine,single,train
DENR,unmeasurable,unreliable,single,train
DERL2,unmeasurable,unreliable,single,train
DHDDS,genuine_signal,genuine,single,train
DHFR,unmeasurable,unreliable,single,train
DHODH,unmeasurable,unreliable,single,train
DHPS,unmeasurable,unreliable,single,train
DHX15,genuine_signal,genuine,single,train
DHX16,genuine_signal,genuine,single,test
DHX33,unmeasurable,unreliable,single,train
DHX36,genuine_signal,genuine,single,test
DHX37,genuine_signal,genuine,single,train
DHX8,unmeasurable,unreliable,single,test
DHX9,unmeasurable,unreliable,single,train
DICER1,unmeasurable,unreliable,single,train
DIMT1,genuine_signal,genuine,single,train
DKC1,unmeasurable,unreliable,single,train
DLD,genuine_signal,genuine,single,train
DMAP1,genuine_signal,genuine,single,train
DNAJA1,unmeasurable,unreliable,single,train
DNAJA3,genuine_signal,genuine,single,train
DNAJC19,genuine_signal,genuine,single,train
DNAJC8,unmeasurable,unreliable,single,test
DNAJC9,unmeasurable,unreliable,single,test
DNM1,unmeasurable,unreliable,single,train
DNM1L,unmeasurable,unreliable,single,test
DNMT1,unmeasurable,unreliable,single,train
DNTTIP2,genuine_signal,genuine,single,train
DOHH,unmeasurable,unreliable,single,train
DOLK,unmeasurable,unreliable,single,test
DONSON,genuine_signal,genuine,single,train
DPAGT1,unmeasurable,unreliable,single,train
DPH2,unmeasurable,unreliable,single,train
DPH3,unmeasurable,unreliable,single,train
DPH6,unmeasurable,unreliable,single,train
DPM2,unmeasurable,unreliable,single,test
DR1,unmeasurable,unreliable,single,train
DRAP1,unmeasurable,unreliable,single,train
DRG1,unmeasurable,unreliable,single,train
DSN1,falsely_solved,trivial,single,train
DTL,genuine_signal,genuine,single,train
DTYMK,unmeasurable,unreliable,single,test
DYNC1H1,falsely_solved,trivial,single,train
DYNC1I2,falsely_solved,trivial,single,train
DYNLL1,unmeasurable,unreliable,single,train
DYNLRB1,unmeasurable,unreliable,single,train
E2F6,unmeasurable,unreliable,single,train
E4F1,genuine_signal,genuine,single,train
EARS2,unmeasurable,unreliable,single,test
EBNA1BP2,unmeasurable,unreliable,single,train
ECD,unmeasurable,unreliable,single,train
ECT2,unmeasurable,unreliable,single,train
EDC4,unmeasurable,unreliable,single,train
EEF1G,genuine_signal,genuine,single,test
EEF2,genuine_signal,genuine,single,test
EFTUD2,genuine_signal,genuine,single,train
EGLN2,unmeasurable,unreliable,single,train
EIF1,unmeasurable,unreliable,single,train
EIF1AX,genuine_signal,genuine,single,train
EIF2B1,genuine_signal,genuine,single,train
EIF2B2,genuine_signal,genuine,single,train
EIF2B3,genuine_signal,genuine,single,train
EIF2B4,genuine_signal,genuine,single,train
EIF2B5,genuine_signal,genuine,single,test
EIF2S1,genuine_signal,genuine,single,test
EIF2S2,genuine_signal,genuine,single,train
EIF2S3,genuine_signal,genuine,single,test
EIF3A,genuine_signal,genuine,single,train
EIF3D,genuine_signal,genuine,single,train
EIF3E,genuine_signal,genuine,single,train
EIF3F,unmeasurable,unreliable,single,train
EIF3G,unmeasurable,unreliable,single,test
EIF3H,genuine_signal,genuine,single,train
EIF3I,unmeasurable,unreliable,single,train
EIF3J,unmeasurable,unreliable,single,train
EIF3L,unmeasurable,unreliable,single,train
EIF3M,genuine_signal,genuine,single,train
EIF4E,genuine_signal,genuine,single,test
EIF4G1,genuine_signal,genuine,single,train
EIF4G2,genuine_signal,genuine,single,train
EIF5,unmeasurable,unreliable,single,train
EIF5A,genuine_signal,genuine,single,train
EIF6,genuine_signal,genuine,single,train
ELAC2,unmeasurable,unreliable,single,train
ELL,unmeasurable,unreliable,single,train
ELOVL1,unmeasurable,unreliable,single,train
ELP2,unmeasurable,unreliable,single,train
ELP3,unmeasurable,unreliable,single,test
ELP5,unmeasurable,unreliable,single,test
ELP6,unmeasurable,unreliable,single,test
EMC1,unmeasurable,unreliable,single,train
EMC3,unmeasurable,unreliable,single,train
EMC4,unmeasurable,unreliable,single,train
EMC7,unmeasurable,unreliable,single,train
ENO1,unmeasurable,unreliable,single,train
EP400,genuine_signal,genuine,single,train
ERAL1,unmeasurable,unreliable,single,test
ERCC2,unmeasurable,unreliable,single,test
ERCC3,unmeasurable,unreliable,single,train
ERH,unmeasurable,unreliable,single,train
ESF1,unmeasurable,unreliable,single,train
ESPL1,unmeasurable,unreliable,single,train
ETF1,genuine_signal,genuine,single,train
EXOC1,unmeasurable,unreliable,single,train
EXOC2,unmeasurable,unreliable,single,train
EXOC3,unmeasurable,unreliable,single,train
EXOC4,unmeasurable,unreliable,single,train
EXOC5,unmeasurable,unreliable,single,train
EXOSC1,unmeasurable,unreliable,single,train
EXOSC10,unmeasurable,unreliable,single,train
EXOSC2,genuine_signal,genuine,single,test
EXOSC3,genuine_signal,genuine,single,train
EXOSC4,genuine_signal,genuine,single,train
EXOSC6,genuine_signal,genuine,single,train
EXOSC7,unmeasurable,unreliable,single,train
EXOSC8,genuine_signal,genuine,single,train
FAF2,unmeasurable,unreliable,single,test
FAM136A,genuine_signal,genuine,single,train
FAM32A,genuine_signal,genuine,single,train
FARSA,genuine_signal,genuine,single,train
FARSB,genuine_signal,genuine,single,train
FASTKD5,unmeasurable,unreliable,single,test
FBL,genuine_signal,genuine,single,train
FBXO5,unmeasurable,unreliable,single,train
FCF1,genuine_signal,genuine,single,train
FDXR,unmeasurable,unreliable,single,train
FEN1,unmeasurable,unreliable,single,train
FNBP4,unmeasurable,unreliable,single,test
FNTA,unmeasurable,unreliable,single,train
FOXL2,unmeasurable,unreliable,single,test
FTSJ3,genuine_signal,genuine,single,test
FXN,unmeasurable,unreliable,single,train
GAB2,genuine_signal,genuine,single,train
GABPA,unmeasurable,unreliable,single,train
GAK,unmeasurable,unreliable,single,train
GAPDH,unmeasurable,unreliable,single,train
GAR1,unmeasurable,unreliable,single,train
GATA1,genuine_signal,genuine,single,train
GBF1,genuine_signal,genuine,single,train
GEMIN4,unmeasurable,unreliable,single,train
GEMIN5,genuine_signal,genuine,single,train
GEMIN6,unmeasurable,unreliable,single,train
GEMIN7,unmeasurable,unreliable,single,train
GEMIN8,unmeasurable,unreliable,single,test
GFER,unmeasurable,unreliable,single,train
GFM1,unmeasurable,unreliable,single,test
GGPS1,unmeasurable,unreliable,single,train
GINS1,genuine_signal,genuine,single,train
GINS2,genuine_signal,genuine,single,train
GINS3,unmeasurable,unreliable,single,train
GINS4,unmeasurable,unreliable,single,train
GIT2,unmeasurable,unreliable,single,train
GLE1,unmeasurable,unreliable,single,train
GLI4,unmeasurable,unreliable,single,train
GLMN,unmeasurable,unreliable,single,train
GLRX3,unmeasurable,unreliable,single,train
GLRX5,unmeasurable,unreliable,single,train
GMPPB,unmeasurable,unreliable,single,train
GMPS,unmeasurable,unreliable,single,train
GNB1L,unmeasurable,unreliable,single,train
GNL2,genuine_signal,genuine,single,train
GNL3L,unmeasurable,unreliable,single,train
GNPNAT1,unmeasurable,unreliable,single,train
GOLT1B,unmeasurable,unreliable,single,train
GON4L,unmeasurable,unreliable,single,train
GOSR2,unmeasurable,unreliable,single,train
GPKOW,genuine_signal,genuine,single,train
GPN1,genuine_signal,genuine,single,train
GPN3,genuine_signal,genuine,single,train
GPS1,genuine_signal,genuine,single,train
GRB2,unmeasurable,unreliable,single,train
GRPEL1,genuine_signal,genuine,single,train
GRSF1,unmeasurable,unreliable,single,train
GRWD1,unmeasurable,unreliable,single,train
GSPT1,genuine_signal,genuine,single,train
GTF2A1,genuine_signal,genuine,single,test
GTF2A2,genuine_signal,genuine,single,train
GTF2E1,unmeasurable,unreliable,single,test
GTF2E2,unmeasurable,unreliable,single,train
GTF2F2,unmeasurable,unreliable,single,train
GTF2H1,genuine_signal,genuine,single,test
GTF2H2,unmeasurable,unreliable,single,train
GTF2H2C,unmeasurable,unreliable,single,train
GTF2H3,unmeasurable,unreliable,single,train
GTF2H4,unmeasurable,unreliable,single,test
GTF3A,unmeasurable,unreliable,single,train
GTF3C1,unmeasurable,unreliable,single,train
GTF3C2,unmeasurable,unreliable,single,test
GTF3C3,unmeasurable,unreliable,single,train
GTF3C4,unmeasurable,unreliable,single,train
GTF3C5,unmeasurable,unreliable,single,train
GTF3C6,unmeasurable,unreliable,single,test
GTPBP4,unmeasurable,unreliable,single,test
GUCD1,genuine_signal,genuine,single,test
GUK1,unmeasurable,unreliable,single,test
HARS2,unmeasurable,unreliable,single,train
HAUS1,unmeasurable,unreliable,single,train
HAUS3,unmeasurable,unreliable,single,train
HAUS4,unmeasurable,unreliable,single,train
HAUS5,unmeasurable,unreliable,single,train
HAUS8,unmeasurable,unreliable,single,train
HBS1L,genuine_signal,genuine,single,test
HCFC1,unmeasurable,unreliable,single,test
HDAC3,unmeasurable,unreliable,single,train
HDAC7,genuine_signal,genuine,single,train
HEATR1,genuine_signal,genuine,single,train
HECTD1,unmeasurable,unreliable,single,test
HGS,genuine_signal,genuine,single,train
HINFP,genuine_signal,genuine,single,test
HIRA,unmeasurable,unreliable,single,train
HJURP,unmeasurable,unreliable,single,train
HMGA1,unmeasurable,unreliable,single,test
HMGB1,unmeasurable,unreliable,single,train
HMGCR,unmeasurable,unreliable,single,train
HMGCS1,genuine_signal,genuine,single,train
HMGN2,unmeasurable,unreliable,single,train
HNRNPC,genuine_signal,genuine,single,train
HNRNPH1,unmeasurable,unreliable,single,train
HNRNPL,unmeasurable,unreliable,single,train
HNRNPM,unmeasurable,unreliable,single,train
HNRNPR,unmeasurable,unreliable,single,train
HNRNPU,unmeasurable,unreliable,single,train
HOXC10,unmeasurable,unreliable,single,train
HSCB,unmeasurable,unreliable,single,test
HSD17B12,genuine_signal,genuine,single,train
HSF1,unmeasurable,unreliable,single,test
HSP90B1,unmeasurable,unreliable,single,train
HSPA14,unmeasurable,unreliable,single,train
HSPA5,genuine_signal,genuine,single,train
HSPA8,genuine_signal,genuine,single,train
HSPA9,genuine_signal,genuine,single,train
HSPD1,unmeasurable,unreliable,single,train
HTATSF1,unmeasurable,unreliable,single,train
HUS1,unmeasurable,unreliable,single,test
HUWE1,unmeasurable,unreliable,single,train
IARS2,genuine_signal,genuine,single,train
ICE1,genuine_signal,genuine,single,train
IFITM2,unmeasurable,unreliable,single,test
IGBP1,genuine_signal,genuine,single,train
IK,unmeasurable,unreliable,single,train
ILF2,unmeasurable,unreliable,single,test
ILF3,unmeasurable,unreliable,single,test
IMP4,genuine_signal,genuine,single,train
IMPDH2,unmeasurable,unreliable,single,train
INCENP,unmeasurable,unreliable,single,train
ING3,unmeasurable,unreliable,single,test
INO80,genuine_signal,genuine,single,train
INO80B,unmeasurable,unreliable,single,train
INTS1,unmeasurable,unreliable,single,train
INTS2,genuine_signal,genuine,single,test
INTS3,genuine_signal,genuine,single,train
INTS5,genuine_signal,genuine,single,train
INTS6,unmeasurable,unreliable,single,train
INTS7,genuine_signal,genuine,single,train
INTS8,genuine_signal,genuine,single,train
INTS9,genuine_signal,genuine,single,test
IPO11,unmeasurable,unreliable,single,test
IPO13,unmeasurable,unreliable,single,train
IPO7,unmeasurable,unreliable,single,train
IPO9,unmeasurable,unreliable,single,train
ISCA2,unmeasurable,unreliable,single,train
ISCU,unmeasurable,unreliable,single,test
ISG20L2,unmeasurable,unreliable,single,train
JMJD6,unmeasurable,unreliable,single,train
KANSL1,unmeasurable,unreliable,single,train
KANSL2,genuine_signal,genuine,single,train
KANSL3,genuine_signal,genuine,single,train
KAT5,unmeasurable,unreliable,single,test
KAT8,genuine_signal,genuine,single,test
KATNB1,unmeasurable,unreliable,single,train
KCMF1,unmeasurable,unreliable,single,train
KCTD10,unmeasurable,unreliable,single,train
KDM2A,unmeasurable,unreliable,single,test
KIAA1143,unmeasurable,unreliable,single,train
KIF11,unmeasurable,unreliable,single,train
KIF14,unmeasurable,unreliable,single,train
KIF18B,unmeasurable,unreliable,single,train
KIF20A,unmeasurable,unreliable,single,train
KIF23,unmeasurable,unreliable,single,test
KIF4A,unmeasurable,unreliable,single,train
KIN,genuine_signal,genuine,single,train
KLC2,unmeasurable,unreliable,single,train
KPNA6,unmeasurable,unreliable,single,train
KPNB1,genuine_signal,genuine,single,train
KRI1,unmeasurable,unreliable,single,test
KRR1,genuine_signal,genuine,single,train
KRT10,unmeasurable,unreliable,single,test
KRT8,unmeasurable,unreliable,single,train
KTI12,unmeasurable,unreliable,single,test
KXD1,unmeasurable,unreliable,single,train
LAMTOR2,unmeasurable,unreliable,single,train
LAMTOR4,unmeasurable,unreliable,single,test
LARS2,unmeasurable,unreliable,single,train
LAS1L,unmeasurable,unreliable,single,train
LENG8,unmeasurable,unreliable,single,train
LETM1,unmeasurable,unreliable,single,train
LIMS1,unmeasurable,unreliable,single,train
LIN54,unmeasurable,unreliable,single,train
LONP1,unmeasurable,unreliable,single,train
LRPPRC,unmeasurable,unreliable,single,train
LRR1,unmeasurable,unreliable,single,test
LSG1,genuine_signal,genuine,single,test
LSM10,unmeasurable,unreliable,single,train
LSM12,unmeasurable,unreliable,single,train
LSM2,genuine_signal,genuine,single,train
LSM3,genuine_signal,genuine,single,train
LSM4,genuine_signal,genuine,single,test
LSM5,unmeasurable,unreliable,single,train
LSM6,genuine_signal,genuine,single,test
LSM7,genuine_signal,genuine,single,test
LST1,unmeasurable,unreliable,single,train
LTV1,genuine_signal,genuine,single,train
LYRM4,unmeasurable,unreliable,single,train
MAD2L1,unmeasurable,unreliable,single,test
MAD2L2,unmeasurable,unreliable,single,train
MAGOH,genuine_signal,genuine,single,test
MAK16,genuine_signal,genuine,single,test
MANF,unmeasurable,unreliable,single,train
MARS2,unmeasurable,unreliable,single,train
MASTL,unmeasurable,unreliable,single,train
MAT2A,unmeasurable,unreliable,single,train
MAU2,unmeasurable,unreliable,single,train
MAX,genuine_signal,genuine,single,train
MBTPS1,unmeasurable,unreliable,single,test
MBTPS2,unmeasurable,unreliable,single,train
MCL1,unmeasurable,unreliable,single,test
MCM10,genuine_signal,genuine,single,train
MCM2,unmeasurable,unreliable,single,train
MCM3,unmeasurable,unreliable,single,test
MCM3AP,unmeasurable,unreliable,single,test
MCM4,unmeasurable,unreliable,single,train
MCM5,unmeasurable,unreliable,single,train
MCM6,unmeasurable,unreliable,single,train
MCM7,unmeasurable,unreliable,single,test
MCMBP,unmeasurable,unreliable,single,test
MCRS1,unmeasurable,unreliable,single,train
MDN1,unmeasurable,unreliable,single,train
MED1,falsely_solved,trivial,single,test
MED10,genuine_signal,genuine,single,train
MED11,genuine_signal,genuine,single,train
MED12,falsely_solved,trivial,single,train
MED14,genuine_signal,genuine,single,test
MED17,falsely_solved,trivial,single,train
MED19,falsely_solved,trivial,single,train
MED20,genuine_signal,genuine,single,train
MED21,genuine_signal,genuine,single,test
